,Customer ID,NombreCommandes,NombreArticles,DateDerniereCommande,MontantTotal,CommandesAnnulees,NombreCommandesNonAnnulees,PanierMoyen,Recency,NombreArticlesMoyenParCommande,Country
2657,15219.0,2,271,2011-06-16 16:57:00,685.45,0.0,2.0,342.725,176,135.5,United Kingdom
2658,15220.0,7,1377,2011-10-19 12:39:00,1758.92,1.0,5.0,351.784,51,275.4,United Kingdom
2659,15221.0,7,239,2010-12-08 13:08:00,1816.1000000000001,3.0,1.0,1816.1000000000001,366,239.0,United Kingdom
2660,15222.0,17,4141,2011-01-25 08:03:00,3415.66,6.0,5.0,683.132,318,828.2,United Kingdom
2661,15223.0,6,270,2011-04-28 11:31:00,1117.1,1.0,4.0,279.275,225,67.5,United Kingdom
2662,15224.0,8,423,2010-12-16 15:02:00,837.26,3.0,2.0,418.63,358,211.5,United Kingdom
2663,15225.0,1,226,2011-04-19 14:51:00,409.40000000000003,0.0,1.0,409.40000000000003,234,226.0,United Kingdom
2664,15226.0,1,71,2011-02-02 11:41:00,154.41,0.0,1.0,154.41,310,71.0,United Kingdom
2665,15227.0,9,1217,2011-11-03 11:59:00,2488.4900000000002,0.0,9.0,276.4988888888889,36,135.22222222222223,United Kingdom
2666,15228.0,7,3372,2011-10-04 13:56:00,5570.5199999999995,1.0,5.0,1114.1039999999998,66,674.4,United Kingdom
2667,15229.0,1,114,2010-05-02 13:50:00,160.5,0.0,1.0,160.5,586,114.0,United Kingdom
2668,15230.0,2,351,2011-04-14 14:39:00,429.6,0.0,2.0,214.8,239,175.5,United Kingdom
2669,15232.0,2,686,2011-08-18 16:27:00,612.06,0.0,2.0,306.03,113,343.0,United Kingdom
2670,15233.0,1,12,2010-11-03 13:36:00,59.400000000000006,0.0,1.0,59.400000000000006,401,12.0,United Kingdom
2671,15234.0,1,196,2011-03-08 08:53:00,197.0,0.0,1.0,197.0,276,196.0,United Kingdom
2672,15235.0,16,1735,2011-05-06 09:44:00,2937.81,0.0,16.0,183.613125,217,108.4375,United Kingdom
2673,15236.0,1,269,2011-02-14 10:52:00,321.05,0.0,1.0,321.05,298,269.0,United Kingdom
2674,15237.0,4,1071,2011-12-08 09:46:00,1412.32,0.0,4.0,353.08,1,267.75,United Kingdom
2675,15238.0,5,689,2011-11-10 14:28:00,1056.54,2.0,1.0,1056.54,29,689.0,United Kingdom
2676,15239.0,3,591,2011-11-29 14:14:00,764.34,1.0,1.0,764.34,10,591.0,United Kingdom
2677,15240.0,19,3153,2011-10-26 09:50:00,4322.06,7.0,5.0,864.412,44,630.6,United Kingdom
2678,15241.0,12,3325,2011-10-04 09:05:00,3032.31,1.0,10.0,303.231,66,332.5,United Kingdom
2679,15242.0,1,196,2010-10-13 15:33:00,302.04,0.0,1.0,302.04,422,196.0,United Kingdom
2680,15243.0,2,543,2011-09-26 14:12:00,927.2800000000001,0.0,2.0,463.64000000000004,74,271.5,United Kingdom
2681,15244.0,4,470,2011-10-05 13:19:00,850.1800000000001,1.0,2.0,425.09000000000003,65,235.0,United Kingdom
2682,15245.0,8,3021,2011-07-28 18:56:00,4610.84,0.0,8.0,576.355,134,377.625,United Kingdom
2683,15246.0,3,359,2011-04-15 14:45:00,780.4,0.0,3.0,260.1333333333333,238,119.66666666666667,United Kingdom
2684,15247.0,4,513,2011-08-09 12:52:00,967.11,1.0,2.0,483.555,122,256.5,United Kingdom
2685,15248.0,4,1057,2010-10-24 13:09:00,1865.03,1.0,2.0,932.515,411,528.5,United Kingdom
2686,15249.0,21,4947,2011-11-08 11:45:00,9147.15,3.0,15.0,609.81,31,329.8,United Kingdom
2687,15250.0,1,48,2010-03-09 07:35:00,60.0,0.0,1.0,60.0,640,48.0,United Kingdom
2688,15251.0,30,12002,2011-11-30 15:02:00,20118.920000000002,9.0,12.0,1676.5766666666668,9,1000.1666666666666,United Kingdom
2689,15252.0,7,1415,2011-11-03 13:30:00,2053.06,2.0,3.0,684.3533333333334,36,471.6666666666667,United Kingdom
2690,15253.0,12,1577,2011-11-23 16:22:00,2033.29,4.0,4.0,508.3225,16,394.25,United Kingdom
2691,15254.0,4,710,2011-08-04 15:04:00,1073.4,1.0,2.0,536.7,127,355.0,United Kingdom
2692,15255.0,11,2207,2011-10-04 12:43:00,3670.77,2.0,7.0,524.3957142857142,66,315.2857142857143,United Kingdom
2693,15256.0,2,92,2011-07-14 11:47:00,170.4,0.0,2.0,85.2,148,46.0,United Kingdom
2694,15257.0,3,70,2011-03-03 13:57:00,600.9,1.0,1.0,600.9,281,70.0,United Kingdom
2695,15258.0,2,142,2011-06-24 12:30:00,623.16,0.0,2.0,311.58,168,71.0,United Kingdom
2696,15259.0,4,631,2010-07-15 08:47:00,1182.3799999999999,0.0,4.0,295.59499999999997,512,157.75,United Kingdom
2697,15260.0,30,4685,2011-08-31 13:55:00,9098.38,5.0,20.0,454.919,100,234.25,United Kingdom
2698,15261.0,4,806,2011-07-27 15:20:00,1508.0,0.0,4.0,377.0,135,201.5,United Kingdom
2699,15262.0,3,218,2011-01-20 12:16:00,418.82,0.0,3.0,139.60666666666665,323,72.66666666666667,United Kingdom
2700,15263.0,1,89,2011-08-25 10:26:00,156.51,0.0,1.0,156.51,106,89.0,United Kingdom
2701,15264.0,3,441,2011-10-06 13:49:00,844.2,1.0,1.0,844.2,64,441.0,United Kingdom
2702,15265.0,4,1570,2011-07-11 14:46:00,3345.64,0.0,4.0,836.41,151,392.5,United Kingdom
2703,15266.0,5,236,2011-01-05 13:40:00,852.21,0.0,5.0,170.442,338,47.2,United Kingdom
2704,15267.0,5,944,2011-11-17 15:59:00,1717.36,0.0,5.0,343.472,22,188.8,United Kingdom
2705,15268.0,4,422,2010-08-18 10:33:00,941.2500000000001,1.0,2.0,470.62500000000006,478,211.0,United Kingdom
2706,15269.0,3,372,2011-11-16 09:32:00,1225.3600000000001,0.0,3.0,408.4533333333334,23,124.0,United Kingdom
2707,15270.0,31,3632,2011-11-24 09:24:00,7193.99,10.0,11.0,653.9990909090909,15,330.1818181818182,United Kingdom
2708,15271.0,26,2488,2011-12-02 14:11:00,4639.29,2.0,22.0,210.87681818181818,7,113.0909090909091,United Kingdom
2709,15272.0,6,687,2011-10-13 12:59:00,2085.48,0.0,6.0,347.58,57,114.5,United Kingdom
2710,15273.0,1,216,2010-04-19 11:31:00,228.96,0.0,1.0,228.96,599,216.0,United Kingdom
2711,15274.0,2,619,2011-12-05 16:57:00,716.57,0.0,2.0,358.285,4,309.5,United Kingdom
2712,15276.0,5,327,2011-10-04 16:39:00,631.03,1.0,3.0,210.34333333333333,66,109.0,United Kingdom
2713,15277.0,2,373,2011-10-24 10:08:00,476.34,0.0,2.0,238.17,46,186.5,United Kingdom
2714,15278.0,4,458,2010-05-27 10:03:00,496.15999999999997,0.0,4.0,124.03999999999999,561,114.5,United Kingdom
2715,15279.0,7,734,2010-12-20 10:48:00,1541.74,2.0,3.0,513.9133333333333,354,244.66666666666666,United Kingdom
2716,15280.0,3,513,2011-06-20 17:14:00,406.21999999999997,0.0,3.0,135.40666666666667,172,171.0,United Kingdom
2717,15281.0,22,5181,2011-10-12 09:10:00,8317.62,6.0,10.0,831.7620000000001,58,518.1,United Kingdom
2718,15282.0,1,395,2010-05-18 16:27:00,348.59,0.0,1.0,348.59,570,395.0,United Kingdom
2719,15283.0,4,25,2010-11-14 14:54:00,135.43,1.0,2.0,67.715,390,12.5,United Kingdom
2720,15284.0,1,5,2010-07-27 13:25:00,24.75,0.0,1.0,24.75,500,5.0,United Kingdom
2721,15285.0,1,120,2010-10-28 09:46:00,94.92,0.0,1.0,94.92,407,120.0,United Kingdom
2722,15286.0,1,55,2011-10-21 11:08:00,240.55,0.0,1.0,240.55,49,55.0,United Kingdom
2723,15287.0,6,1009,2011-11-17 15:34:00,854.58,1.0,4.0,213.645,22,252.25,United Kingdom
2724,15288.0,10,1401,2011-10-27 16:58:00,3874.28,0.0,10.0,387.428,43,140.1,United Kingdom
2725,15289.0,7,1609,2011-11-10 13:49:00,1570.71,2.0,3.0,523.57,29,536.3333333333334,United Kingdom
2726,15290.0,30,6496,2011-12-05 11:39:00,10355.58,4.0,22.0,470.7081818181818,4,295.27272727272725,United Kingdom
2727,15291.0,52,4667,2011-11-14 11:02:00,13406.24,13.0,26.0,515.6246153846154,25,179.5,United Kingdom
2728,15292.0,1,56,2011-05-22 15:00:00,180.94,0.0,1.0,180.94,201,56.0,United Kingdom
2729,15293.0,1,178,2010-02-12 11:54:00,247.5,0.0,1.0,247.5,665,178.0,United Kingdom
2730,15295.0,1,151,2010-02-23 13:03:00,217.23999999999998,0.0,1.0,217.23999999999998,654,151.0,United Kingdom
2731,15296.0,20,5438,2011-10-26 16:33:00,10223.93,8.0,4.0,2555.9825,44,1359.5,United Kingdom
2732,15297.0,4,290,2011-11-29 16:32:00,635.04,1.0,2.0,317.52,10,145.0,United Kingdom
2733,15298.0,29,5894,2011-12-07 17:17:00,8356.03,6.0,17.0,491.53117647058826,2,346.70588235294116,United Kingdom
2734,15299.0,10,5447,2011-10-03 14:19:00,7385.53,1.0,8.0,923.19125,67,680.875,United Kingdom
2735,15300.0,1,292,2011-10-06 17:08:00,496.44,0.0,1.0,496.44,64,292.0,United Kingdom
2736,15301.0,19,4283,2011-10-20 09:57:00,7561.21,2.0,15.0,504.0806666666667,50,285.53333333333336,United Kingdom
2737,15303.0,4,510,2011-02-22 13:59:00,1178.78,1.0,2.0,589.39,290,255.0,United Kingdom
2738,15304.0,11,129,2011-10-10 10:23:00,905.45,2.0,7.0,129.35,60,18.428571428571427,United Kingdom
2739,15305.0,1,40,2010-06-02 13:50:00,93.6,0.0,1.0,93.6,555,40.0,United Kingdom
2740,15306.0,10,3073,2011-10-06 12:56:00,3480.98,1.0,8.0,435.1225,64,384.125,United Kingdom
2741,15307.0,1,37,2011-09-05 11:38:00,205.3,0.0,1.0,205.3,95,37.0,United Kingdom
2742,15310.0,1,1476,2010-08-18 11:38:00,1634.64,0.0,1.0,1634.64,478,1476.0,United Kingdom
2743,15311.0,269,69486,2011-12-09 12:00:00,113218.07,62.0,145.0,780.814275862069,0,479.21379310344827,United Kingdom
2744,15312.0,14,1689,2011-09-25 13:10:00,2916.4900000000002,2.0,10.0,291.649,75,168.9,United Kingdom
2745,15313.0,1,25,2011-08-21 16:02:00,52.0,0.0,1.0,52.0,110,25.0,United Kingdom
2746,15314.0,4,738,2011-05-24 14:39:00,800.65,1.0,2.0,400.325,199,369.0,United Kingdom
2747,15315.0,3,838,2011-10-06 12:51:00,551.54,1.0,1.0,551.54,64,838.0,United Kingdom
2748,15316.0,1,100,2011-01-17 11:34:00,165.0,0.0,1.0,165.0,326,100.0,United Kingdom
2749,15318.0,1,642,2011-12-06 11:30:00,312.62,0.0,1.0,312.62,3,642.0,United Kingdom
2750,15319.0,1,175,2011-03-01 12:48:00,204.5,0.0,1.0,204.5,283,175.0,United Kingdom
2751,15320.0,1,326,2011-10-26 13:27:00,267.13,0.0,1.0,267.13,44,326.0,United Kingdom
2752,15321.0,18,3614,2011-10-21 13:58:00,6560.650000000001,6.0,6.0,1093.4416666666668,49,602.3333333333334,United Kingdom
2753,15322.0,3,920,2011-10-06 20:38:00,1314.15,1.0,1.0,1314.15,64,920.0,United Kingdom
2754,15323.0,4,139,2010-06-24 15:49:00,320.9,1.0,2.0,160.45,533,69.5,United Kingdom
2755,15324.0,1,74,2010-01-07 14:37:00,140.22000000000003,0.0,1.0,140.22000000000003,701,74.0,United Kingdom
2756,15325.0,9,1375,2011-08-28 11:55:00,1596.81,1.0,7.0,228.1157142857143,103,196.42857142857142,United Kingdom
2757,15327.0,1,116,2011-10-18 11:55:00,208.75,0.0,1.0,208.75,52,116.0,United Kingdom
2758,15328.0,1,88,2010-10-28 09:05:00,107.24,0.0,1.0,107.24,407,88.0,United Kingdom
2759,15329.0,20,1163,2011-11-04 12:56:00,2746.98,9.0,2.0,1373.49,35,581.5,United Kingdom
2760,15330.0,2,1312,2011-11-07 17:50:00,714.96,0.0,2.0,357.48,32,656.0,United Kingdom
2761,15331.0,4,697,2010-07-28 09:42:00,755.41,1.0,2.0,377.705,499,348.5,United Kingdom
2762,15332.0,6,2958,2010-12-08 14:43:00,6553.74,0.0,6.0,1092.29,366,493.0,Lithuania
2763,15333.0,1,344,2011-05-15 13:27:00,1028.56,0.0,1.0,1028.56,208,344.0,United Kingdom
2764,15334.0,3,273,2011-07-06 11:22:00,348.72,0.0,3.0,116.24000000000001,156,91.0,United Kingdom
2765,15335.0,1,80,2011-10-17 12:50:00,173.97,0.0,1.0,173.97,53,80.0,United Kingdom
2766,15336.0,1,84,2010-11-03 12:39:00,240.5,0.0,1.0,240.5,401,84.0,United Kingdom
2767,15338.0,1,150,2010-01-31 14:25:00,283.43,0.0,1.0,283.43,677,150.0,United Kingdom
2768,15339.0,11,1100,2011-10-04 12:51:00,1634.09,4.0,3.0,544.6966666666666,66,366.6666666666667,United Kingdom
2769,15340.0,1,76,2010-05-27 10:27:00,105.5,0.0,1.0,105.5,561,76.0,United Kingdom
2770,15341.0,3,1006,2011-09-20 09:40:00,2401.02,1.0,1.0,2401.02,80,1006.0,United Kingdom
2771,15343.0,1,84,2011-09-13 13:55:00,364.5,0.0,1.0,364.5,87,84.0,United Kingdom
2772,15344.0,5,106,2011-12-09 10:45:00,476.58,2.0,1.0,476.58,0,106.0,United Kingdom
2773,15346.0,4,257,2011-01-11 11:18:00,591.65,1.0,2.0,295.825,332,128.5,United Kingdom
2774,15347.0,6,666,2010-12-08 15:25:00,1333.9,2.0,2.0,666.95,366,333.0,United Kingdom
2775,15348.0,1,84,2011-09-28 13:17:00,158.04,0.0,1.0,158.04,72,84.0,United Kingdom
2776,15349.0,2,327,2011-07-04 16:06:00,473.81,0.0,2.0,236.905,158,163.5,United Kingdom
2777,15350.0,2,323,2010-12-01 13:33:00,663.25,0.0,2.0,331.625,373,161.5,United Kingdom
2778,15351.0,15,1458,2011-11-27 12:52:00,3615.18,5.0,5.0,723.036,12,291.6,United Kingdom
2779,15352.0,1,43,2010-06-09 11:28:00,114.95,0.0,1.0,114.95,548,43.0,United Kingdom
2780,15353.0,8,1549,2011-03-30 12:15:00,3154.05,1.0,6.0,525.6750000000001,254,258.1666666666667,United Kingdom
2781,15355.0,2,45,2011-11-10 13:44:00,277.05,0.0,2.0,138.525,29,22.5,United Kingdom
2782,15356.0,13,2015,2011-11-08 13:11:00,3464.95,0.0,13.0,266.5346153846154,31,155.0,United Kingdom
2783,15358.0,55,15219,2011-12-05 09:04:00,16837.35,13.0,29.0,580.5982758620689,4,524.7931034482758,United Kingdom
2784,15359.0,9,130,2010-06-03 10:42:00,162.6,1.0,7.0,23.228571428571428,554,18.571428571428573,United Kingdom
2785,15360.0,1,223,2011-10-31 09:35:00,427.93,0.0,1.0,427.93,39,223.0,United Kingdom
2786,15361.0,4,373,2010-12-13 09:52:00,689.07,0.0,4.0,172.2675,361,93.25,United Kingdom
2787,15362.0,2,368,2010-09-17 10:37:00,613.08,0.0,2.0,306.54,448,184.0,United Kingdom
2788,15363.0,3,526,2011-04-12 15:48:00,996.16,1.0,1.0,996.16,241,526.0,United Kingdom
2789,15364.0,2,493,2011-09-05 09:46:00,913.19,0.0,2.0,456.595,95,246.5,United Kingdom
2790,15365.0,14,1806,2011-11-14 08:29:00,3791.98,1.0,12.0,315.99833333333333,25,150.5,United Kingdom
2791,15366.0,7,2447,2011-09-25 15:01:00,2389.08,0.0,7.0,341.29714285714283,75,349.57142857142856,United Kingdom
2792,15367.0,13,2936,2011-10-13 14:13:00,5005.7300000000005,2.0,9.0,556.1922222222223,57,326.22222222222223,United Kingdom
2793,15368.0,2,406,2011-11-18 14:42:00,722.74,0.0,2.0,361.37,21,203.0,United Kingdom
2794,15369.0,12,1788,2010-11-30 12:09:00,3346.43,1.0,10.0,334.643,374,178.8,United Kingdom
2795,15370.0,9,1395,2011-10-30 10:58:00,3713.51,1.0,7.0,530.5014285714286,40,199.28571428571428,United Kingdom
2796,15371.0,1,12,2010-02-15 13:14:00,59.400000000000006,0.0,1.0,59.400000000000006,662,12.0,United Kingdom
2797,15372.0,10,6336,2011-07-25 16:39:00,5954.42,2.0,6.0,992.4033333333333,137,1056.0,United Kingdom
2798,15373.0,18,745,2011-12-01 15:05:00,3218.59,1.0,16.0,201.161875,8,46.5625,United Kingdom
2799,15374.0,2,290,2011-08-03 09:59:00,307.32,0.0,2.0,153.66,128,145.0,United Kingdom
2800,15375.0,1,84,2010-01-18 15:38:00,60.959999999999994,0.0,1.0,60.959999999999994,690,84.0,United Kingdom
2801,15376.0,3,619,2011-10-30 15:04:00,1233.3600000000001,0.0,3.0,411.12000000000006,40,206.33333333333334,United Kingdom
2802,15377.0,5,249,2010-11-22 08:55:00,1179.95,1.0,3.0,393.31666666666666,382,83.0,United Kingdom
2803,15378.0,2,130,2010-09-03 11:30:00,246.5,0.0,2.0,123.25,462,65.0,United Kingdom
2804,15379.0,9,2988,2011-06-23 13:13:00,4806.4400000000005,1.0,7.0,686.6342857142857,169,426.85714285714283,United Kingdom
2805,15380.0,13,1014,2011-12-01 12:13:00,3422.2000000000003,2.0,9.0,380.24444444444447,8,112.66666666666667,United Kingdom
2806,15381.0,6,801,2011-05-10 11:55:00,1887.62,1.0,4.0,471.905,213,200.25,United Kingdom
2807,15382.0,20,9130,2011-11-25 10:58:00,13646.5,8.0,4.0,3411.625,14,2282.5,United Kingdom
2808,15384.0,5,1761,2011-06-23 10:57:00,2014.49,1.0,3.0,671.4966666666667,169,587.0,United Kingdom
2809,15385.0,3,428,2011-10-30 15:11:00,942.08,0.0,3.0,314.0266666666667,40,142.66666666666666,United Kingdom
2810,15386.0,1,446,2011-06-06 13:47:00,394.14,0.0,1.0,394.14,186,446.0,United Kingdom
2811,15387.0,1,335,2010-08-04 16:05:00,468.65,0.0,1.0,468.65,492,335.0,United Kingdom
2812,15388.0,1,88,2011-03-14 13:53:00,140.54,0.0,1.0,140.54,270,88.0,Canada
2813,15389.0,5,3940,2011-06-20 16:18:00,2733.8,0.0,5.0,546.76,172,788.0,United Kingdom
2814,15390.0,2,894,2010-11-08 15:19:00,1216.66,0.0,2.0,608.33,396,447.0,Canada
2815,15392.0,8,2132,2011-12-05 11:01:00,2891.82,1.0,6.0,481.97,4,355.3333333333333,United Kingdom
2816,15393.0,5,378,2011-11-23 16:48:00,891.34,0.0,5.0,178.268,16,75.6,United Kingdom
2817,15394.0,13,2368,2011-11-30 11:49:00,5251.4,2.0,9.0,583.4888888888888,9,263.1111111111111,United Kingdom
2818,15395.0,1,17,2011-01-18 12:40:00,107.45,0.0,1.0,107.45,325,17.0,United Kingdom
2819,15396.0,2,278,2011-08-19 10:56:00,796.38,0.0,2.0,398.19,112,139.0,United Kingdom
2820,15397.0,1,20,2011-02-23 09:25:00,94.0,0.0,1.0,94.0,289,20.0,United Kingdom
2821,15398.0,3,767,2011-11-23 16:47:00,1339.63,1.0,1.0,1339.63,16,767.0,United Kingdom
2822,15399.0,3,611,2011-12-08 13:04:00,815.77,0.0,3.0,271.92333333333335,1,203.66666666666666,United Kingdom
2823,15400.0,9,632,2011-09-08 13:57:00,1252.8,1.0,7.0,178.97142857142856,92,90.28571428571429,United Kingdom
2824,15401.0,2,93,2010-09-13 13:42:00,216.95000000000002,0.0,2.0,108.47500000000001,452,46.5,United Kingdom
2825,15402.0,7,2031,2011-07-14 12:17:00,1816.22,1.0,5.0,363.244,148,406.2,United Kingdom
2826,15403.0,2,492,2010-08-05 12:21:00,170.88,0.0,2.0,85.44,491,246.0,United Kingdom
2827,15404.0,1,334,2010-11-29 11:03:00,257.06,0.0,1.0,257.06,375,334.0,United Kingdom
2828,15405.0,2,348,2011-06-03 14:44:00,659.84,0.0,2.0,329.92,189,174.0,United Kingdom
2829,15406.0,6,529,2011-11-21 16:14:00,891.77,2.0,2.0,445.885,18,264.5,United Kingdom
2830,15407.0,4,558,2011-11-06 11:55:00,1056.44,0.0,4.0,264.11,33,139.5,United Kingdom
2831,15408.0,1,106,2011-03-20 15:02:00,267.18,0.0,1.0,267.18,264,106.0,United Kingdom
2832,15410.0,10,1902,2011-09-16 14:47:00,4685.72,0.0,10.0,468.572,84,190.2,United Kingdom
2833,15411.0,5,528,2011-11-13 15:19:00,1346.38,1.0,3.0,448.79333333333335,26,176.0,United Kingdom
2834,15412.0,1,108,2011-06-21 15:24:00,190.53,0.0,1.0,190.53,171,108.0,United Kingdom
2835,15413.0,5,2694,2010-01-17 11:33:00,6798.72,0.0,5.0,1359.7440000000001,691,538.8,United Kingdom
2836,15414.0,3,443,2011-11-30 09:50:00,774.9000000000001,0.0,3.0,258.3,9,147.66666666666666,United Kingdom
2837,15415.0,1,575,2011-01-30 14:13:00,572.8100000000001,0.0,1.0,572.8100000000001,313,575.0,United Kingdom
2838,15416.0,8,2419,2011-10-06 09:38:00,4562.87,1.0,6.0,760.4783333333334,64,403.1666666666667,United Kingdom
2839,15417.0,1,284,2011-09-15 15:26:00,508.8,0.0,1.0,508.8,85,284.0,United Kingdom
2840,15418.0,2,266,2010-10-10 13:38:00,452.32,0.0,2.0,226.16,425,133.0,United Kingdom
2841,15419.0,1,230,2011-11-15 09:23:00,135.86,0.0,1.0,135.86,24,230.0,United Kingdom
2842,15420.0,6,844,2010-10-01 15:46:00,743.0,0.0,6.0,123.83333333333333,434,140.66666666666666,United Kingdom
2843,15421.0,10,1927,2011-10-12 09:20:00,3805.34,0.0,10.0,380.534,58,192.7,United Kingdom
2844,15422.0,8,709,2011-01-20 16:17:00,1615.02,1.0,6.0,269.17,323,118.16666666666667,United Kingdom
2845,15423.0,4,193,2011-11-01 14:01:00,219.14,1.0,2.0,109.57,38,96.5,United Kingdom
2846,15424.0,3,873,2011-03-30 13:02:00,597.78,0.0,3.0,199.26,254,291.0,United Kingdom
2847,15425.0,4,1042,2010-11-04 18:13:00,1944.57,0.0,4.0,486.1425,400,260.5,United Kingdom
2848,15426.0,11,1208,2011-11-20 15:36:00,2592.95,2.0,7.0,370.4214285714285,19,172.57142857142858,United Kingdom
2849,15427.0,3,1013,2011-11-06 14:29:00,1483.14,0.0,3.0,494.38000000000005,33,337.6666666666667,United Kingdom
2850,15428.0,4,347,2011-11-24 16:54:00,762.75,0.0,4.0,190.6875,15,86.75,United Kingdom
2851,15429.0,3,369,2011-11-13 12:28:00,364.90000000000003,1.0,1.0,364.90000000000003,26,369.0,United Kingdom
2852,15430.0,3,301,2010-08-29 10:42:00,903.75,1.0,1.0,903.75,467,301.0,United Kingdom
2853,15431.0,1,84,2010-07-25 12:44:00,153.24,0.0,1.0,153.24,502,84.0,United Kingdom
2854,15433.0,3,399,2011-09-21 16:24:00,417.87,1.0,1.0,417.87,79,399.0,United Kingdom
2855,15434.0,13,1413,2011-12-01 13:33:00,2517.11,2.0,9.0,279.6788888888889,8,157.0,United Kingdom
2856,15435.0,1,54,2011-11-17 16:39:00,149.29,0.0,1.0,149.29,22,54.0,United Kingdom
2857,15436.0,3,613,2011-11-27 16:05:00,1122.53,0.0,3.0,374.1766666666667,12,204.33333333333334,United Kingdom
2858,15437.0,2,177,2011-03-22 13:11:00,393.45,0.0,2.0,196.725,262,88.5,United Kingdom
2859,15438.0,1,59,2011-07-31 14:19:00,156.57999999999998,0.0,1.0,156.57999999999998,131,59.0,United Kingdom
2860,15439.0,4,572,2010-10-31 10:38:00,1269.05,0.0,4.0,317.2625,404,143.0,United Kingdom
2861,15440.0,3,197,2011-10-16 12:16:00,383.68,0.0,3.0,127.89333333333333,54,65.66666666666667,United Kingdom
2862,15441.0,3,587,2010-11-08 15:50:00,1254.21,0.0,3.0,418.07,396,195.66666666666666,United Kingdom
2863,15442.0,1,120,2011-04-05 12:24:00,594.0,0.0,1.0,594.0,248,120.0,United Kingdom
2864,15443.0,16,2696,2011-12-08 10:40:00,5116.14,2.0,12.0,426.345,1,224.66666666666666,United Kingdom
2865,15444.0,2,764,2011-11-30 17:37:00,1418.26,0.0,2.0,709.13,9,382.0,United Kingdom
2866,15445.0,2,118,2011-03-20 15:06:00,284.5,0.0,2.0,142.25,264,59.0,United Kingdom
2867,15446.0,4,263,2010-11-28 11:59:00,397.2,1.0,2.0,198.6,376,131.5,United Kingdom
2868,15447.0,6,227,2011-01-13 11:26:00,484.93,1.0,4.0,121.2325,330,56.75,United Kingdom
2869,15448.0,2,487,2011-01-31 10:42:00,788.81,0.0,2.0,394.405,312,243.5,United Kingdom
2870,15449.0,5,810,2011-11-13 15:02:00,971.22,2.0,1.0,971.22,26,810.0,United Kingdom
2871,15450.0,1,376,2011-11-09 17:11:00,429.84,0.0,1.0,429.84,30,376.0,United Kingdom
2872,15451.0,2,79,2010-10-01 13:40:00,233.21,0.0,2.0,116.605,434,39.5,United Kingdom
2873,15452.0,6,1091,2011-11-10 12:13:00,1799.1100000000001,0.0,6.0,299.8516666666667,29,181.83333333333334,United Kingdom
2874,15453.0,7,845,2011-12-08 10:59:00,1388.37,0.0,7.0,198.3385714285714,1,120.71428571428571,United Kingdom
2875,15454.0,2,143,2010-12-12 14:21:00,305.59000000000003,0.0,2.0,152.79500000000002,362,71.5,United Kingdom
2876,15455.0,1,3,2010-04-21 12:43:00,38.25,0.0,1.0,38.25,597,3.0,United Kingdom
2877,15456.0,10,2826,2011-03-01 13:51:00,2119.27,0.0,10.0,211.927,283,282.6,United Kingdom
2878,15457.0,1,132,2011-03-22 15:31:00,237.07,0.0,1.0,237.07,262,132.0,United Kingdom
2879,15458.0,2,300,2011-11-14 13:08:00,370.43999999999994,0.0,2.0,185.21999999999997,25,150.0,United Kingdom
2880,15459.0,2,121,2010-10-18 15:25:00,202.82999999999998,0.0,2.0,101.41499999999999,417,60.5,United Kingdom
2881,15460.0,1,109,2010-12-20 16:08:00,216.76,0.0,1.0,216.76,354,109.0,United Kingdom
2882,15461.0,3,226,2010-09-05 12:31:00,391.29999999999995,1.0,1.0,391.29999999999995,460,226.0,United Kingdom
2883,15462.0,4,495,2011-09-06 13:11:00,737.05,0.0,4.0,184.2625,94,123.75,United Kingdom
2884,15463.0,1,106,2011-11-10 12:57:00,126.14,0.0,1.0,126.14,29,106.0,United Kingdom
2885,15464.0,1,350,2011-01-05 15:56:00,1048.85,0.0,1.0,1048.85,338,350.0,United Kingdom
2886,15465.0,39,2727,2011-11-20 10:11:00,12226.15,7.0,25.0,489.046,19,109.08,United Kingdom
2887,15466.0,4,944,2011-09-15 14:08:00,1571.01,0.0,4.0,392.7525,85,236.0,United Kingdom
2888,15467.0,4,306,2011-11-30 14:17:00,511.88,1.0,2.0,255.94,9,153.0,United Kingdom
2889,15470.0,1,232,2010-05-13 09:35:00,63.419999999999995,0.0,1.0,63.419999999999995,575,232.0,United Kingdom
2890,15471.0,3,683,2011-12-07 14:12:00,1316.56,0.0,3.0,438.8533333333333,2,227.66666666666666,United Kingdom
2891,15472.0,1,251,2011-08-18 15:17:00,371.56,0.0,1.0,371.56,113,251.0,United Kingdom
2892,15473.0,11,656,2011-11-25 15:15:00,1740.0,3.0,5.0,348.0,14,131.2,United Kingdom
2893,15474.0,1,56,2010-04-23 11:14:00,163.1,0.0,1.0,163.1,595,56.0,United Kingdom
2894,15475.0,1,319,2011-09-23 15:20:00,454.10999999999996,0.0,1.0,454.10999999999996,77,319.0,United Kingdom
2895,15476.0,5,1168,2010-11-24 15:17:00,2180.28,1.0,3.0,726.7600000000001,380,389.3333333333333,United Kingdom
2896,15477.0,1,216,2010-02-28 10:37:00,368.4,0.0,1.0,368.4,649,216.0,United Kingdom
2897,15478.0,3,854,2011-10-30 14:19:00,1982.48,0.0,3.0,660.8266666666667,40,284.6666666666667,United Kingdom
2898,15479.0,1,38,2009-12-06 15:08:00,147.4,0.0,1.0,147.4,733,38.0,United Kingdom
